Date,Product_ID,Product_Name,Category,Units_Sold,Selling_Price,Current_Stock,Supplier_Lead_Time,Day_Of_Week,Month,Season,Festival,Weekend
2025-03-26,P015,Instant Noodles,Food,7,35,465,5,Wednesday,3,Summer,No,No
2025-03-27,P001,Rice 5kg,Grocery,23,450,166,8,Thursday,3,Summer,No,No
2025-03-27,P002,Sugar 1kg,Grocery,17,55,375,3,Thursday,3,Summer,No,No
2025-03-27,P003,Tea Pack,Beverages,15,120,77,3,Thursday,3,Summer,No,No
2025-03-27,P004,Cooking Oil,Grocery,19,180,95,9,Thursday,3,Summer,No,No
2025-03-27,P005,Biscuits,Snacks,14,20,395,2,Thursday,3,Summer,No,No
2025-03-27,P006,Milk,Dairy,15,30,361,2,Thursday,3,Summer,No,No
2025-03-27,P007,Shampoo,Personal Care,21,180,336,2,Thursday,3,Summer,No,No
2025-03-27,P008,Soap,Personal Care,15,40,188,4,Thursday,3,Summer,No,No
2025-03-27,P009,Cold Drink,Beverages,12,50,389,6,Thursday,3,Summer,No,No
2025-03-27,P010,Chips,Snacks,12,25,153,4,Thursday,3,Summer,No,No
2025-03-27,P011,Detergent,Household,13,220,185,10,Thursday,3,Summer,No,No
2025-03-27,P012,Flour,Grocery,18,60,175,6,Thursday,3,Summer,No,No
2025-03-27,P013,Coffee,Beverages,11,250,399,9,Thursday,3,Summer,No,No
2025-03-27,P014,Toothpaste,Personal Care,11,90,291,4,Thursday,3,Summer,No,No
2025-03-27,P015,Instant Noodles,Food,19,35,130,9,Thursday,3,Summer,No,No
2025-03-28,P001,Rice 5kg,Grocery,14,450,63,3,Friday,3,Summer,No,No
2025-03-28,P002,Sugar 1kg,Grocery,25,55,228,3,Friday,3,Summer,No,No
2025-03-28,P003,Tea Pack,Beverages,15,120,293,7,Friday,3,Summer,No,No
2025-03-28,P004,Cooking Oil,Grocery,16,180,59,3,Friday,3,Summer,No,No
2025-03-28,P005,Biscuits,Snacks,18,20,468,9,Friday,3,Summer,No,No
2025-03-28,P006,Milk,Dairy,12,30,207,8,Friday,3,Summer,No,No
2025-03-28,P007,Shampoo,Personal Care,15,180,317,2,Friday,3,Summer,No,No
2025-03-28,P008,Soap,Personal Care,12,40,89,10,Friday,3,Summer,No,No
2025-03-28,P009,Cold Drink,Beverages,19,50,391,5,Friday,3,Summer,No,No
2025-03-28,P010,Chips,Snacks,13,25,241,9,Friday,3,Summer,No,No
2025-03-28,P011,Detergent,Household,10,220,479,4,Friday,3,Summer,No,No
2025-03-28,P012,Flour,Grocery,23,60,96,6,Friday,3,Summer,No,No
2025-03-28,P013,Coffee,Beverages,13,250,450,10,Friday,3,Summer,No,No
2025-03-28,P014,Toothpaste,Personal Care,7,90,448,7,Friday,3,Summer,No,No
2025-03-28,P015,Instant Noodles,Food,15,35,95,7,Friday,3,Summer,No,No
2025-03-29,P001,Rice 5kg,Grocery,25,450,354,7,Saturday,3,Summer,No,Yes
2025-03-29,P002,Sugar 1kg,Grocery,30,55,384,4,Saturday,3,Summer,No,Yes
2025-03-29,P003,Tea Pack,Beverages,25,120,167,5,Saturday,3,Summer,No,Yes
2025-03-29,P004,Cooking Oil,Grocery,34,180,175,8,Saturday,3,Summer,No,Yes
2025-03-29,P005,Biscuits,Snacks,24,20,56,5,Saturday,3,Summer,No,Yes
2025-03-29,P006,Milk,Dairy,32,30,375,8,Saturday,3,Summer,No,Yes
2025-03-29,P007,Shampoo,Personal Care,19,180,338,2,Saturday,3,Summer,No,Yes
2025-03-29,P008,Soap,Personal Care,17,40,296,2,Saturday,3,Summer,No,Yes
2025-03-29,P009,Cold Drink,Beverages,29,50,449,8,Saturday,3,Summer,No,Yes
2025-03-29,P010,Chips,Snacks,24,25,369,2,Saturday,3,Summer,No,Yes
2025-03-29,P011,Detergent,Household,21,220,400,6,Saturday,3,Summer,No,Yes
2025-03-29,P012,Flour,Grocery,29,60,386,8,Saturday,3,Summer,No,Yes
2025-03-29,P013,Coffee,Beverages,23,250,279,4,Saturday,3,Summer,No,Yes
2025-03-29,P014,Toothpaste,Personal Care,34,90,378,5,Saturday,3,Summer,No,Yes
2025-03-29,P015,Instant Noodles,Food,30,35,427,3,Saturday,3,Summer,No,Yes
2025-03-30,P001,Rice 5kg,Grocery,21,450,384,8,Sunday,3,Summer,No,Yes
2025-03-30,P002,Sugar 1kg,Grocery,21,55,283,5,Sunday,3,Summer,No,Yes
2025-03-30,P003,Tea Pack,Beverages,17,120,253,6,Sunday,3,Summer,No,Yes
2025-03-30,P004,Cooking Oil,Grocery,23,180,432,2,Sunday,3,Summer,No,Yes
2025-03-30,P005,Biscuits,Snacks,34,20,64,6,Sunday,3,Summer,No,Yes
2025-03-30,P006,Milk,Dairy,31,30,169,10,Sunday,3,Summer,No,Yes
2025-03-30,P007,Shampoo,Personal Care,22,180,314,3,Sunday,3,Summer,No,Yes
2025-03-30,P008,Soap,Personal Care,19,40,424,4,Sunday,3,Summer,No,Yes
2025-03-30,P009,Cold Drink,Beverages,14,50,207,2,Sunday,3,Summer,No,Yes
2025-03-30,P010,Chips,Snacks,33,25,198,7,Sunday,3,Summer,No,Yes
2025-03-30,P011,Detergent,Household,33,220,292,3,Sunday,3,Summer,No,Yes
2025-03-30,P012,Flour,Grocery,15,60,316,5,Sunday,3,Summer,No,Yes
2025-03-30,P013,Coffee,Beverages,26,250,202,9,Sunday,3,Summer,No,Yes
2025-03-30,P014,Toothpaste,Personal Care,20,90,378,4,Sunday,3,Summer,No,Yes
2025-03-30,P015,Instant Noodles,Food,27,35,149,7,Sunday,3,Summer,No,Yes
2025-03-31,P001,Rice 5kg,Grocery,23,450,50,6,Monday,3,Summer,No,No
2025-03-31,P002,Sugar 1kg,Grocery,17,55,188,4,Monday,3,Summer,No,No
2025-03-31,P003,Tea Pack,Beverages,13,120,267,2,Monday,3,Summer,No,No
2025-03-31,P004,Cooking Oil,Grocery,23,180,328,4,Monday,3,Summer,No,No
2025-03-31,P005,Biscuits,Snacks,17,20,341,7,Monday,3,Summer,No,No
2025-03-31,P006,Milk,Dairy,11,30,486,10,Monday,3,Summer,No,No
2025-03-31,P007,Shampoo,Personal Care,14,180,142,8,Monday,3,Summer,No,No
2025-03-31,P008,Soap,Personal Care,15,40,491,8,Monday,3,Summer,No,No
2025-03-31,P009,Cold Drink,Beverages,23,50,436,8,Monday,3,Summer,No,No
2025-03-31,P010,Chips,Snacks,11,25,186,9,Monday,3,Summer,No,No
2025-03-31,P011,Detergent,Household,15,220,402,5,Monday,3,Summer,No,No
2025-03-31,P012,Flour,Grocery,21,60,163,3,Monday,3,Summer,No,No
2025-03-31,P013,Coffee,Beverages,8,250,403,5,Monday,3,Summer,No,No
2025-03-31,P014,Toothpaste,Personal Care,15,90,372,3,Monday,3,Summer,No,No
2025-03-31,P015,Instant Noodles,Food,21,35,169,2,Monday,3,Summer,No,No
2025-04-01,P001,Rice 5kg,Grocery,10,450,324,6,Tuesday,4,Summer,No,No
2025-04-01,P002,Sugar 1kg,Grocery,15,55,285,10,Tuesday,4,Summer,No,No
2025-04-01,P003,Tea Pack,Beverages,18,120,176,8,Tuesday,4,Summer,No,No
2025-04-01,P004,Cooking Oil,Grocery,16,180,489,6,Tuesday,4,Summer,No,No
2025-04-01,P005,Biscuits,Snacks,18,20,162,2,Tuesday,4,Summer,No,No
2025-04-01,P006,Milk,Dairy,20,30,76,8,Tuesday,4,Summer,No,No
2025-04-01,P007,Shampoo,Personal Care,25,180,458,6,Tuesday,4,Summer,No,No
2025-04-01,P008,Soap,Personal Care,18,40,409,6,Tuesday,4,Summer,No,No
2025-04-01,P009,Cold Drink,Beverages,26,50,339,9,Tuesday,4,Summer,No,No
2025-04-01,P010,Chips,Snacks,20,25,370,4,Tuesday,4,Summer,No,No
2025-04-01,P011,Detergent,Household,17,220,266,4,Tuesday,4,Summer,No,No
2025-04-01,P012,Flour,Grocery,11,60,421,7,Tuesday,4,Summer,No,No
2025-04-01,P013,Coffee,Beverages,18,250,190,3,Tuesday,4,Summer,No,No
2025-04-01,P014,Toothpaste,Personal Care,21,90,379,10,Tuesday,4,Summer,No,No
2025-04-01,P015,Instant Noodles,Food,12,35,103,2,Tuesday,4,Summer,No,No
2025-04-02,P001,Rice 5kg,Grocery,11,450,246,5,Wednesday,4,Summer,No,No
2025-04-02,P002,Sugar 1kg,Grocery,23,55,50,7,Wednesday,4,Summer,No,No
2025-04-02,P003,Tea Pack,Beverages,10,120,211,9,Wednesday,4,Summer,No,No
2025-04-02,P004,Cooking Oil,Grocery,15,180,252,9,Wednesday,4,Summer,No,No
2025-04-02,P005,Biscuits,Snacks,12,20,224,6,Wednesday,4,Summer,No,No
2025-04-02,P006,Milk,Dairy,23,30,270,3,Wednesday,4,Summer,No,No
2025-04-02,P007,Shampoo,Personal Care,21,180,217,5,Wednesday,4,Summer,No,No
2025-04-02,P008,Soap,Personal Care,9,40,193,7,Wednesday,4,Summer,No,No
2025-04-02,P009,Cold Drink,Beverages,34,50,301,10,Wednesday,4,Summer,No,No
2025-04-02,P010,Chips,Snacks,11,25,375,4,Wednesday,4,Summer,No,No
2025-04-02,P011,Detergent,Household,19,220,78,9,Wednesday,4,Summer,No,No
2025-04-02,P012,Flour,Grocery,26,60,158,7,Wednesday,4,Summer,No,No
2025-04-02,P013,Coffee,Beverages,23,250,108,3,Wednesday,4,Summer,No,No
2025-04-02,P014,Toothpaste,Personal Care,23,90,288,6,Wednesday,4,Summer,No,No
2025-04-02,P015,Instant Noodles,Food,14,35,418,6,Wednesday,4,Summer,No,No
2025-04-03,P001,Rice 5kg,Grocery,25,450,351,7,Thursday,4,Summer,No,No
2025-04-03,P002,Sugar 1kg,Grocery,21,55,317,4,Thursday,4,Summer,No,No
2025-04-03,P003,Tea Pack,Beverages,16,120,418,4,Thursday,4,Summer,No,No
2025-04-03,P004,Cooking Oil,Grocery,20,180,125,2,Thursday,4,Summer,No,No
2025-04-03,P005,Biscuits,Snacks,20,20,121,10,Thursday,4,Summer,No,No
2025-04-03,P006,Milk,Dairy,23,30,93,9,Thursday,4,Summer,No,No
2025-04-03,P007,Shampoo,Personal Care,13,180,141,2,Thursday,4,Summer,No,No
2025-04-03,P008,Soap,Personal Care,16,40,184,9,Thursday,4,Summer,No,No
2025-04-03,P009,Cold Drink,Beverages,26,50,189,2,Thursday,4,Summer,No,No
2025-04-03,P010,Chips,Snacks,15,25,464,5,Thursday,4,Summer,No,No
2025-04-03,P011,Detergent,Household,14,220,116,8,Thursday,4,Summer,No,No
2025-04-03,P012,Flour,Grocery,15,60,345,10,Thursday,4,Summer,No,No
2025-04-03,P013,Coffee,Beverages,22,250,376,9,Thursday,4,Summer,No,No
2025-04-03,P014,Toothpaste,Personal Care,23,90,55,6,Thursday,4,Summer,No,No
2025-04-03,P015,Instant Noodles,Food,12,35,133,2,Thursday,4,Summer,No,No
2025-04-04,P001,Rice 5kg,Grocery,23,450,82,3,Friday,4,Summer,No,No
2025-04-04,P002,Sugar 1kg,Grocery,14,55,277,9,Friday,4,Summer,No,No
2025-04-04,P003,Tea Pack,Beverages,21,120,166,3,Friday,4,Summer,No,No
2025-04-04,P004,Cooking Oil,Grocery,12,180,84,5,Friday,4,Summer,No,No
2025-04-04,P005,Biscuits,Snacks,11,20,236,2,Friday,4,Summer,No,No
2025-04-04,P006,Milk,Dairy,21,30,269,5,Friday,4,Summer,No,No
2025-04-04,P007,Shampoo,Personal Care,25,180,460,7,Friday,4,Summer,No,No
2025-04-04,P008,Soap,Personal Care,24,40,415,8,Friday,4,Summer,No,No
2025-04-04,P009,Cold Drink,Beverages,24,50,241,7,Friday,4,Summer,No,No
2025-04-04,P010,Chips,Snacks,17,25,422,4,Friday,4,Summer,No,No
2025-04-04,P011,Detergent,Household,24,220,483,9,Friday,4,Summer,No,No
2025-04-04,P012,Flour,Grocery,18,60,380,6,Friday,4,Summer,No,No
2025-04-04,P013,Coffee,Beverages,24,250,305,5,Friday,4,Summer,No,No
2025-04-04,P014,Toothpaste,Personal Care,20,90,54,7,Friday,4,Summer,No,No
2025-04-04,P015,Instant Noodles,Food,18,35,405,4,Friday,4,Summer,No,No
2025-04-05,P001,Rice 5kg,Grocery,28,450,426,9,Saturday,4,Summer,No,Yes
2025-04-05,P002,Sugar 1kg,Grocery,20,55,70,8,Saturday,4,Summer,No,Yes
2025-04-05,P003,Tea Pack,Beverages,28,120,391,4,Saturday,4,Summer,No,Yes
2025-04-05,P004,Cooking Oil,Grocery,24,180,168,9,Saturday,4,Summer,No,Yes
2025-04-05,P005,Biscuits,Snacks,30,20,313,2,Saturday,4,Summer,No,Yes
2025-04-05,P006,Milk,Dairy,23,30,495,3,Saturday,4,Summer,No,Yes
2025-04-05,P007,Shampoo,Personal Care,24,180,374,3,Saturday,4,Summer,No,Yes
2025-04-05,P008,Soap,Personal Care,23,40,59,7,Saturday,4,Summer,No,Yes
2025-04-05,P009,Cold Drink,Beverages,25,50,398,6,Saturday,4,Summer,No,Yes
2025-04-05,P010,Chips,Snacks,27,25,243,2,Saturday,4,Summer,No,Yes
2025-04-05,P011,Detergent,Household,26,220,282,9,Saturday,4,Summer,No,Yes
2025-04-05,P012,Flour,Grocery,30,60,89,3,Saturday,4,Summer,No,Yes
2025-04-05,P013,Coffee,Beverages,11,250,418,5,Saturday,4,Summer,No,Yes
2025-04-05,P014,Toothpaste,Personal Care,29,90,441,2,Saturday,4,Summer,No,Yes
2025-04-05,P015,Instant Noodles,Food,25,35,75,2,Saturday,4,Summer,No,Yes
2025-04-06,P001,Rice 5kg,Grocery,9,450,345,2,Sunday,4,Summer,No,Yes
2025-04-06,P002,Sugar 1kg,Grocery,12,55,245,2,Sunday,4,Summer,No,Yes
2025-04-06,P003,Tea Pack,Beverages,32,120,283,5,Sunday,4,Summer,No,Yes
2025-04-06,P004,Cooking Oil,Grocery,23,180,132,7,Sunday,4,Summer,No,Yes
2025-04-06,P005,Biscuits,Snacks,43,20,312,10,Sunday,4,Summer,No,Yes
2025-04-06,P006,Milk,Dairy,9,30,79,8,Sunday,4,Summer,No,Yes
2025-04-06,P007,Shampoo,Personal Care,18,180,219,4,Sunday,4,Summer,No,Yes
2025-04-06,P008,Soap,Personal Care,26,40,248,8,Sunday,4,Summer,No,Yes
2025-04-06,P009,Cold Drink,Beverages,39,50,182,7,Sunday,4,Summer,No,Yes
2025-04-06,P010,Chips,Snacks,33,25,385,8,Sunday,4,Summer,No,Yes
2025-04-06,P011,Detergent,Household,27,220,325,10,Sunday,4,Summer,No,Yes
2025-04-06,P012,Flour,Grocery,18,60,206,4,Sunday,4,Summer,No,Yes
2025-04-06,P013,Coffee,Beverages,11,250,392,6,Sunday,4,Summer,No,Yes
2025-04-06,P014,Toothpaste,Personal Care,34,90,95,10,Sunday,4,Summer,No,Yes
2025-04-06,P015,Instant Noodles,Food,19,35,83,2,Sunday,4,Summer,No,Yes
2025-04-07,P001,Rice 5kg,Grocery,13,450,265,6,Monday,4,Summer,No,No
2025-04-07,P002,Sugar 1kg,Grocery,15,55,169,8,Monday,4,Summer,No,No
2025-04-07,P003,Tea Pack,Beverages,26,120,236,3,Monday,4,Summer,No,No
2025-04-07,P004,Cooking Oil,Grocery,12,180,160,9,Monday,4,Summer,No,No
2025-04-07,P005,Biscuits,Snacks,11,20,313,4,Monday,4,Summer,No,No
2025-04-07,P006,Milk,Dairy,27,30,224,9,Monday,4,Summer,No,No
2025-04-07,P007,Shampoo,Personal Care,12,180,473,3,Monday,4,Summer,No,No
2025-04-07,P008,Soap,Personal Care,25,40,95,3,Monday,4,Summer,No,No
2025-04-07,P009,Cold Drink,Beverages,36,50,212,3,Monday,4,Summer,No,No
2025-04-07,P010,Chips,Snacks,9,25,158,8,Monday,4,Summer,No,No
2025-04-07,P011,Detergent,Household,12,220,393,7,Monday,4,Summer,No,No
2025-04-07,P012,Flour,Grocery,24,60,218,6,Monday,4,Summer,No,No
2025-04-07,P013,Coffee,Beverages,10,250,291,6,Monday,4,Summer,No,No
2025-04-07,P014,Toothpaste,Personal Care,16,90,500,2,Monday,4,Summer,No,No
2025-04-07,P015,Instant Noodles,Food,8,35,70,3,Monday,4,Summer,No,No
2025-04-08,P001,Rice 5kg,Grocery,11,450,142,3,Tuesday,4,Summer,No,No
2025-04-08,P002,Sugar 1kg,Grocery,14,55,260,9,Tuesday,4,Summer,No,No
2025-04-08,P003,Tea Pack,Beverages,6,120,255,2,Tuesday,4,Summer,No,No
2025-04-08,P004,Cooking Oil,Grocery,14,180,188,6,Tuesday,4,Summer,No,No
2025-04-08,P005,Biscuits,Snacks,18,20,194,9,Tuesday,4,Summer,No,No
2025-04-08,P006,Milk,Dairy,17,30,430,9,Tuesday,4,Summer,No,No
2025-04-08,P007,Shampoo,Personal Care,16,180,92,3,Tuesday,4,Summer,No,No
2025-04-08,P008,Soap,Personal Care,20,40,377,2,Tuesday,4,Summer,No,No
2025-04-08,P009,Cold Drink,Beverages,46,50,54,6,Tuesday,4,Summer,No,No
2025-04-08,P010,Chips,Snacks,22,25,256,6,Tuesday,4,Summer,No,No
2025-04-08,P011,Detergent,Household,8,220,277,10,Tuesday,4,Summer,No,No
2025-04-08,P012,Flour,Grocery,23,60,126,7,Tuesday,4,Summer,No,No
2025-04-08,P013,Coffee,Beverages,15,250,287,10,Tuesday,4,Summer,No,No
2025-04-08,P014,Toothpaste,Personal Care,6,90,453,4,Tuesday,4,Summer,No,No
2025-04-08,P015,Instant Noodles,Food,24,35,214,2,Tuesday,4,Summer,No,No
2025-04-09,P001,Rice 5kg,Grocery,9,450,409,7,Wednesday,4,Summer,No,No
2025-04-09,P002,Sugar 1kg,Grocery,11,55,295,9,Wednesday,4,Summer,No,No
2025-04-09,P003,Tea Pack,Beverages,15,120,332,5,Wednesday,4,Summer,No,No
2025-04-09,P004,Cooking Oil,Grocery,23,180,240,5,Wednesday,4,Summer,No,No
2025-04-09,P005,Biscuits,Snacks,12,20,417,10,Wednesday,4,Summer,No,No
2025-04-09,P006,Milk,Dairy,18,30,52,2,Wednesday,4,Summer,No,No
2025-04-09,P007,Shampoo,Personal Care,19,180,326,4,Wednesday,4,Summer,No,No
2025-04-09,P008,Soap,Personal Care,27,40,262,10,Wednesday,4,Summer,No,No
2025-04-09,P009,Cold Drink,Beverages,43,50,84,5,Wednesday,4,Summer,No,No
2025-04-09,P010,Chips,Snacks,21,25,460,3,Wednesday,4,Summer,No,No
2025-04-09,P011,Detergent,Household,8,220,453,10,Wednesday,4,Summer,No,No
2025-04-09,P012,Flour,Grocery,11,60,344,4,Wednesday,4,Summer,No,No
2025-04-09,P013,Coffee,Beverages,19,250,471,5,Wednesday,4,Summer,No,No
2025-04-09,P014,Toothpaste,Personal Care,12,90,318,5,Wednesday,4,Summer,No,No
2025-04-09,P015,Instant Noodles,Food,16,35,278,8,Wednesday,4,Summer,No,No
2025-04-10,P001,Rice 5kg,Grocery,19,450,372,5,Thursday,4,Summer,No,No
2025-04-10,P002,Sugar 1kg,Grocery,21,55,335,3,Thursday,4,Summer,No,No
2025-04-10,P003,Tea Pack,Beverages,17,120,293,8,Thursday,4,Summer,No,No
2025-04-10,P004,Cooking Oil,Grocery,16,180,488,5,Thursday,4,Summer,No,No
2025-04-10,P005,Biscuits,Snacks,16,20,348,6,Thursday,4,Summer,No,No
2025-04-10,P006,Milk,Dairy,16,30,277,10,Thursday,4,Summer,No,No
2025-04-10,P007,Shampoo,Personal Care,8,180,491,6,Thursday,4,Summer,No,No
2025-04-10,P008,Soap,Personal Care,20,40,483,2,Thursday,4,Summer,No,No
2025-04-10,P009,Cold Drink,Beverages,34,50,263,3,Thursday,4,Summer,No,No
2025-04-10,P010,Chips,Snacks,23,25,334,10,Thursday,4,Summer,No,No
2025-04-10,P011,Detergent,Household,19,220,170,2,Thursday,4,Summer,No,No
2025-04-10,P012,Flour,Grocery,22,60,279,7,Thursday,4,Summer,No,No
2025-04-10,P013,Coffee,Beverages,20,250,499,7,Thursday,4,Summer,No,No
2025-04-10,P014,Toothpaste,Personal Care,22,90,307,3,Thursday,4,Summer,No,No
2025-04-10,P015,Instant Noodles,Food,21,35,212,9,Thursday,4,Summer,No,No
2025-04-11,P001,Rice 5kg,Grocery,12,450,317,10,Friday,4,Summer,No,No
2025-04-11,P002,Sugar 1kg,Grocery,25,55,431,6,Friday,4,Summer,No,No
2025-04-11,P003,Tea Pack,Beverages,18,120,474,2,Friday,4,Summer,No,No
2025-04-11,P004,Cooking Oil,Grocery,13,180,393,7,Friday,4,Summer,No,No
2025-04-11,P005,Biscuits,Snacks,18,20,127,4,Friday,4,Summer,No,No
2025-04-11,P006,Milk,Dairy,25,30,432,8,Friday,4,Summer,No,No
2025-04-11,P007,Shampoo,Personal Care,10,180,198,9,Friday,4,Summer,No,No
2025-04-11,P008,Soap,Personal Care,20,40,184,3,Friday,4,Summer,No,No
2025-04-11,P009,Cold Drink,Beverages,36,50,256,3,Friday,4,Summer,No,No
2025-04-11,P010,Chips,Snacks,19,25,384,3,Friday,4,Summer,No,No
2025-04-11,P011,Detergent,Household,21,220,391,7,Friday,4,Summer,No,No
2025-04-11,P012,Flour,Grocery,19,60,352,5,Friday,4,Summer,No,No
2025-04-11,P013,Coffee,Beverages,16,250,78,5,Friday,4,Summer,No,No
2025-04-11,P014,Toothpaste,Personal Care,13,90,127,2,Friday,4,Summer,No,No
2025-04-11,P015,Instant Noodles,Food,6,35,290,8,Friday,4,Summer,No,No
2025-04-12,P001,Rice 5kg,Grocery,33,450,312,3,Saturday,4,Summer,No,Yes
2025-04-12,P002,Sugar 1kg,Grocery,16,55,136,7,Saturday,4,Summer,No,Yes
2025-04-12,P003,Tea Pack,Beverages,10,120,270,3,Saturday,4,Summer,No,Yes
2025-04-12,P004,Cooking Oil,Grocery,14,180,245,7,Saturday,4,Summer,No,Yes
2025-04-12,P005,Biscuits,Snacks,27,20,67,8,Saturday,4,Summer,No,Yes
2025-04-12,P006,Milk,Dairy,27,30,459,8,Saturday,4,Summer,No,Yes
2025-04-12,P007,Shampoo,Personal Care,12,180,310,9,Saturday,4,Summer,No,Yes
2025-04-12,P008,Soap,Personal Care,15,40,63,3,Saturday,4,Summer,No,Yes
2025-04-12,P009,Cold Drink,Beverages,26,50,305,3,Saturday,4,Summer,No,Yes
2025-04-12,P010,Chips,Snacks,26,25,270,10,Saturday,4,Summer,No,Yes
2025-04-12,P011,Detergent,Household,29,220,421,8,Saturday,4,Summer,No,Yes
2025-04-12,P012,Flour,Grocery,18,60,155,2,Saturday,4,Summer,No,Yes
2025-04-12,P013,Coffee,Beverages,21,250,324,10,Saturday,4,Summer,No,Yes
2025-04-12,P014,Toothpaste,Personal Care,28,90,139,6,Saturday,4,Summer,No,Yes
2025-04-12,P015,Instant Noodles,Food,21,35,397,3,Saturday,4,Summer,No,Yes
2025-04-13,P001,Rice 5kg,Grocery,16,450,114,5,Sunday,4,Summer,No,Yes
2025-04-13,P002,Sugar 1kg,Grocery,10,55,187,7,Sunday,4,Summer,No,Yes
2025-04-13,P003,Tea Pack,Beverages,13,120,468,9,Sunday,4,Summer,No,Yes
2025-04-13,P004,Cooking Oil,Grocery,28,180,201,8,Sunday,4,Summer,No,Yes
2025-04-13,P005,Biscuits,Snacks,15,20,203,10,Sunday,4,Summer,No,Yes
2025-04-13,P006,Milk,Dairy,17,30,430,3,Sunday,4,Summer,No,Yes
2025-04-13,P007,Shampoo,Personal Care,13,180,265,2,Sunday,4,Summer,No,Yes
2025-04-13,P008,Soap,Personal Care,29,40,475,8,Sunday,4,Summer,No,Yes
2025-04-13,P009,Cold Drink,Beverages,28,50,194,4,Sunday,4,Summer,No,Yes
2025-04-13,P010,Chips,Snacks,34,25,452,8,Sunday,4,Summer,No,Yes
2025-04-13,P011,Detergent,Household,13,220,170,8,Sunday,4,Summer,No,Yes
2025-04-13,P012,Flour,Grocery,23,60,126,10,Sunday,4,Summer,No,Yes
2025-04-13,P013,Coffee,Beverages,13,250,154,3,Sunday,4,Summer,No,Yes
2025-04-13,P014,Toothpaste,Personal Care,26,90,247,2,Sunday,4,Summer,No,Yes
2025-04-13,P015,Instant Noodles,Food,18,35,340,3,Sunday,4,Summer,No,Yes
2025-04-14,P001,Rice 5kg,Grocery,24,450,496,3,Monday,4,Summer,No,No
2025-04-14,P002,Sugar 1kg,Grocery,10,55,121,9,Monday,4,Summer,No,No
2025-04-14,P003,Tea Pack,Beverages,10,120,314,4,Monday,4,Summer,No,No
2025-04-14,P004,Cooking Oil,Grocery,18,180,466,5,Monday,4,Summer,No,No
2025-04-14,P005,Biscuits,Snacks,21,20,445,10,Monday,4,Summer,No,No
2025-04-14,P006,Milk,Dairy,13,30,152,5,Monday,4,Summer,No,No
2025-04-14,P007,Shampoo,Personal Care,17,180,241,9,Monday,4,Summer,No,No
2025-04-14,P008,Soap,Personal Care,11,40,369,7,Monday,4,Summer,No,No
2025-04-14,P009,Cold Drink,Beverages,31,50,316,8,Monday,4,Summer,No,No
2025-04-14,P010,Chips,Snacks,12,25,311,3,Monday,4,Summer,No,No
2025-04-14,P011,Detergent,Household,22,220,326,4,Monday,4,Summer,No,No
2025-04-14,P012,Flour,Grocery,11,60,265,7,Monday,4,Summer,No,No
2025-04-14,P013,Coffee,Beverages,23,250,475,4,Monday,4,Summer,No,No
2025-04-14,P014,Toothpaste,Personal Care,18,90,188,4,Monday,4,Summer,No,No
2025-04-14,P015,Instant Noodles,Food,12,35,418,5,Monday,4,Summer,No,No
2025-04-15,P001,Rice 5kg,Grocery,17,450,203,2,Tuesday,4,Summer,No,No
2025-04-15,P002,Sugar 1kg,Grocery,10,55,70,8,Tuesday,4,Summer,No,No
2025-04-15,P003,Tea Pack,Beverages,10,120,438,3,Tuesday,4,Summer,No,No
2025-04-15,P004,Cooking Oil,Grocery,17,180,322,9,Tuesday,4,Summer,No,No
2025-04-15,P005,Biscuits,Snacks,20,20,461,3,Tuesday,4,Summer,No,No
2025-04-15,P006,Milk,Dairy,23,30,392,2,Tuesday,4,Summer,No,No
2025-04-15,P007,Shampoo,Personal Care,16,180,136,10,Tuesday,4,Summer,No,No
2025-04-15,P008,Soap,Personal Care,13,40,442,9,Tuesday,4,Summer,No,No
2025-04-15,P009,Cold Drink,Beverages,22,50,280,10,Tuesday,4,Summer,No,No
2025-04-15,P010,Chips,Snacks,21,25,79,8,Tuesday,4,Summer,No,No
2025-04-15,P011,Detergent,Household,22,220,179,9,Tuesday,4,Summer,No,No
2025-04-15,P012,Flour,Grocery,18,60,115,3,Tuesday,4,Summer,No,No
2025-04-15,P013,Coffee,Beverages,8,250,402,3,Tuesday,4,Summer,No,No
2025-04-15,P014,Toothpaste,Personal Care,14,90,385,8,Tuesday,4,Summer,No,No
2025-04-15,P015,Instant Noodles,Food,25,35,58,5,Tuesday,4,Summer,No,No
2025-04-16,P001,Rice 5kg,Grocery,23,450,51,7,Wednesday,4,Summer,No,No
2025-04-16,P002,Sugar 1kg,Grocery,15,55,164,4,Wednesday,4,Summer,No,No
2025-04-16,P003,Tea Pack,Beverages,15,120,495,4,Wednesday,4,Summer,No,No
2025-04-16,P004,Cooking Oil,Grocery,17,180,116,2,Wednesday,4,Summer,No,No
2025-04-16,P005,Biscuits,Snacks,21,20,91,7,Wednesday,4,Summer,No,No
2025-04-16,P006,Milk,Dairy,11,30,139,6,Wednesday,4,Summer,No,No
2025-04-16,P007,Shampoo,Personal Care,14,180,122,7,Wednesday,4,Summer,No,No
2025-04-16,P008,Soap,Personal Care,17,40,482,5,Wednesday,4,Summer,No,No
2025-04-16,P009,Cold Drink,Beverages,25,50,343,10,Wednesday,4,Summer,No,No
2025-04-16,P010,Chips,Snacks,11,25,224,8,Wednesday,4,Summer,No,No
